1  0.0
10 0.0
50 0.0
100 0.0
200 0.0
300 0.0
400 0.0
500 0.0
      600.258  3.22370e-23
      600.773  3.20500e-23
      601.289  3.18166e-23
      601.805  3.15679e-23
      602.322  3.13168e-23
      602.839  3.10655e-23
      603.356  3.08142e-23
      603.874  3.05629e-23
      604.393  3.03116e-23
      604.912  3.00602e-23
      605.431  2.98089e-23
      605.951  2.95576e-23
      606.471  2.93063e-23
      606.992  2.90550e-23
      607.513  2.88036e-23
      608.034  2.85524e-23
      608.556  2.83041e-23
      609.079  2.80726e-23
      609.602  2.79032e-23
      610.125  2.78741e-23
      610.649  2.80187e-23
      611.173  2.82734e-23
      611.698  2.85625e-23
      612.223  2.88566e-23
      612.749  2.91510e-23
      613.275  2.94454e-23
      613.801  2.97398e-23
      614.328  3.00343e-23
      614.856  3.03287e-23
      615.384  3.06231e-23
      615.912  3.09176e-23
      616.441  3.12120e-23
      616.970  3.15064e-23
      617.500  3.18008e-23
      618.030  3.20952e-23
      618.560  3.23881e-23
      619.091  3.26701e-23
      619.623  3.29058e-23
      620.155  3.30359e-23
      620.687  3.30390e-23
      621.220  3.29660e-23
      621.754  3.28723e-23
      622.287  3.27768e-23
      622.822  3.26815e-23
      623.356  3.25861e-23
      623.892  3.24907e-23
      624.427  3.23953e-23
      624.963  3.22999e-23
      625.500  3.22045e-23
      626.037  3.21091e-23
      626.574  3.20137e-23
      627.112  3.19183e-23
      627.651  3.18229e-23
      628.190  3.17276e-23
      628.729  3.16333e-23
      629.269  3.15454e-23
      629.809  3.14784e-23
      630.350  3.14466e-23
      630.891  3.14461e-23
      631.432  3.14611e-23
      631.975  3.14804e-23
      632.517  3.15003e-23
      633.060  3.15202e-23
      633.604  3.15401e-23
      634.148  3.15600e-23
      634.692  3.15799e-23
      635.237  3.15998e-23
      635.782  3.16197e-23
      636.328  3.16396e-23
      636.875  3.16595e-23
      637.421  3.16794e-23
      637.969  3.16993e-23
      638.516  3.17188e-23
      639.065  3.17351e-23
      639.613  3.17383e-23
      640.162  3.17132e-23
      640.712  3.16552e-23
      641.262  3.15774e-23
      641.813  3.14938e-23
      642.364  3.14094e-23
      642.915  3.13249e-23
      643.467  3.12403e-23
      644.019  3.11557e-23
      644.572  3.10711e-23
      645.126  3.09866e-23
      645.680  3.09020e-23
      646.234  3.08174e-23
      646.789  3.07329e-23
      647.344  3.06483e-23
