1  0.0
10 0.0
50 0.0
100 0.0
200 0.0
300 0.0
400 0.0
500 0.0
      600.258  3.45368e-13
      600.773  3.43445e-13
      601.289  3.41054e-13
      601.805  3.38508e-13
      602.322  3.35938e-13
      602.839  3.33366e-13
      603.356  3.30794e-13
      603.874  3.28222e-13
      604.393  3.25650e-13
      604.912  3.23078e-13
      605.431  3.20505e-13
      605.951  3.17933e-13
      606.471  3.15361e-13
      606.992  3.12789e-13
      607.513  3.10216e-13
      608.034  3.07645e-13
      608.556  3.05100e-13
      609.079  3.02704e-13
      609.602  3.00861e-13
      610.125  3.00268e-13
      610.649  3.01222e-13
      611.173  3.03157e-13
      611.698  3.05397e-13
      612.223  3.07683e-13
      612.749  3.09971e-13
      613.275  3.12260e-13
      613.801  3.14548e-13
      614.328  3.16837e-13
      614.856  3.19125e-13
      615.384  3.21413e-13
      615.912  3.23702e-13
      616.441  3.25990e-13
      616.970  3.28279e-13
      617.500  3.30567e-13
      618.030  3.32855e-13
      618.560  3.35131e-13
      619.091  3.37316e-13
      619.623  3.39115e-13
      620.155  3.40036e-13
      620.687  3.39900e-13
      621.220  3.39130e-13
      621.754  3.38187e-13
      622.287  3.37230e-13
      622.822  3.36275e-13
      623.356  3.35318e-13
      623.892  3.34362e-13
      624.427  3.33406e-13
      624.963  3.32449e-13
      625.500  3.31493e-13
      626.037  3.30537e-13
      626.574  3.29580e-13
      627.112  3.28624e-13
      627.651  3.27668e-13
      628.190  3.26712e-13
      628.729  3.25764e-13
      629.269  3.24868e-13
      629.809  3.24141e-13
      630.350  3.23696e-13
      630.891  3.23503e-13
      631.432  3.23435e-13
      631.975  3.23401e-13
      632.517  3.23372e-13
      633.060  3.23343e-13
      633.604  3.23314e-13
      634.148  3.23285e-13
      634.692  3.23256e-13
      635.237  3.23227e-13
      635.782  3.23198e-13
      636.328  3.23169e-13
      636.875  3.23140e-13
      637.421  3.23111e-13
      637.969  3.23083e-13
      638.516  3.23051e-13
      639.065  3.22995e-13
      639.613  3.22842e-13
      640.162  3.22481e-13
      640.712  3.21876e-13
      641.262  3.21124e-13
      641.813  3.20329e-13
      642.364  3.19528e-13
      642.915  3.18726e-13
      643.467  3.17925e-13
      644.019  3.17123e-13
      644.572  3.16321e-13
      645.126  3.15519e-13
      645.680  3.14717e-13
      646.234  3.13915e-13
      646.789  3.13113e-13
      647.344  3.12311e-13
