9.100000e+01 1.668387e-01
9.400000e+01 1.662890e-01
9.600000e+01 1.977126e-01
9.800000e+01 2.715761e-01
1.000000e+02 5.989556e-01
1.020000e+02 3.283630e-01
1.040000e+02 5.925730e-01
1.060000e+02 8.559966e-01
1.080000e+02 8.379797e-01
1.100000e+02 1.070212e+00
1.140000e+02 6.436337e-01
1.180000e+02 7.263445e-01
1.210000e+02 1.213397e+00
1.250000e+02 1.301340e+00
1.270000e+02 1.108924e+00
1.280000e+02 1.097100e+00
1.310000e+02 1.126417e+00
1.320000e+02 1.300876e+00
1.340000e+02 1.052083e+00
1.370000e+02 1.112970e+00
1.400000e+02 1.330576e+00
1.430000e+02 1.458878e+00
1.470000e+02 1.261406e+00
1.510000e+02 1.286108e+00
1.550000e+02 1.316103e+00
1.590000e+02 1.432517e+00
1.620000e+02 1.449829e+00
1.660000e+02 1.586608e+00
1.700000e+02 1.538392e+00
1.730000e+02 1.045345e+00
1.770000e+02 1.291682e+00
1.800000e+02 1.525031e+00
1.820000e+02 1.540014e+00
1.860000e+02 1.305335e+00
1.910000e+02 1.451333e+00
1.940000e+02 1.577018e+00
1.980000e+02 1.676703e+00
2.020000e+02 1.538047e+00
2.050000e+02 1.596162e+00
2.100000e+02 1.623144e+00
2.160000e+02 1.637034e+00
2.200000e+02 1.363183e+00
2.230000e+02 1.537507e+00
2.270000e+02 1.627862e+00
2.300000e+02 2.033198e+00
2.340000e+02 4.796693e+00
2.400000e+02 6.582541e+00
2.460000e+02 5.988122e+00
2.520000e+02 7.106886e+00
2.570000e+02 5.750732e+00
2.600000e+02 6.556047e+00
2.640000e+02 7.186749e+00
2.690000e+02 6.634988e+00
2.740000e+02 6.611793e+00
2.790000e+02 5.981018e+00
2.840000e+02 6.037701e+00
2.900000e+02 5.931410e+00
2.960000e+02 5.170380e+00
3.010000e+02 5.167769e+00
3.080000e+02 4.427938e+00
3.180000e+02 5.013804e+00
3.280000e+02 4.812596e+00
3.380000e+02 4.029343e+00
3.480000e+02 3.933826e+00
3.570000e+02 3.606313e+00
3.660000e+02 3.798183e+00
3.750000e+02 3.455875e+00
3.850000e+02 3.019762e+00
3.950000e+02 3.135241e+00
4.050000e+02 3.023031e+00
4.140000e+02 2.803579e+00
4.220000e+02 2.664166e+00
4.300000e+02 2.605660e+00
4.410000e+02 2.329549e+00
4.510000e+02 2.289768e+00
4.600000e+02 2.196988e+00
4.700000e+02 2.115184e+00
4.800000e+02 1.996664e+00
4.900000e+02 1.863148e+00
5.000000e+02 1.829537e+00
5.060000e+02 1.797787e+00
