# wave flux
#  wave: A, flux: flam 
# normalized to unit energy
9.10000e+01 1.39144e-57
9.40000e+01 1.34703e-57
9.60000e+01 1.31897e-57
9.80000e+01 1.29205e-57
1.00000e+02 1.26621e-57
1.02000e+02 1.24138e-57
1.04000e+02 1.21751e-57
1.06000e+02 1.19454e-57
1.08000e+02 1.17242e-57
1.10000e+02 1.15110e-57
1.14000e+02 1.11071e-57
1.18000e+02 1.07306e-57
1.21000e+02 1.04646e-57
1.25000e+02 1.01297e-57
1.27000e+02 9.97017e-58
1.28000e+02 9.89228e-58
1.31000e+02 9.66574e-58
1.32000e+02 9.59251e-58
1.34000e+02 9.44934e-58
1.37000e+02 9.24242e-58
1.40000e+02 9.04437e-58
1.43000e+02 8.85462e-58
1.47000e+02 8.61368e-58
1.51000e+02 8.38551e-58
1.55000e+02 8.16911e-58
1.59000e+02 7.96359e-58
1.62000e+02 7.81612e-58
1.66000e+02 7.62778e-58
1.70000e+02 7.44830e-58
1.73000e+02 7.31914e-58
1.77000e+02 7.15374e-58
1.80000e+02 7.03451e-58
1.82000e+02 6.95721e-58
1.86000e+02 6.80759e-58
1.91000e+02 6.62938e-58
1.94000e+02 6.52686e-58
1.98000e+02 6.39501e-58
2.02000e+02 6.26837e-58
2.05000e+02 6.17664e-58
2.10000e+02 6.02958e-58
2.16000e+02 5.86209e-58
2.20000e+02 5.75551e-58
2.23000e+02 5.67808e-58
2.27000e+02 5.57802e-58
2.30000e+02 5.50527e-58
2.34000e+02 5.41116e-58
2.40000e+02 5.27588e-58
2.46000e+02 5.14720e-58
2.52000e+02 5.02465e-58
2.57000e+02 4.92689e-58
2.60000e+02 4.87004e-58
2.64000e+02 4.79625e-58
2.69000e+02 4.70711e-58
2.74000e+02 4.62121e-58
2.79000e+02 4.53839e-58
2.84000e+02 4.45849e-58
2.90000e+02 4.36625e-58
2.96000e+02 4.27774e-58
3.01000e+02 4.20668e-58
3.08000e+02 4.11108e-58
3.18000e+02 3.98180e-58
3.28000e+02 3.86040e-58
3.38000e+02 3.74619e-58
3.48000e+02 3.63854e-58
3.57000e+02 3.54681e-58
3.66000e+02 3.45959e-58
3.75000e+02 3.37656e-58
3.85000e+02 3.28886e-58
3.95000e+02 3.20560e-58
4.05000e+02 1.02029e-57
4.14000e+02 6.19975e-57
4.22000e+02 3.17934e-56
4.30000e+02 1.45173e-55
4.41000e+02 8.77681e-55
4.51000e+02 6.05454e-54
4.60000e+02 2.67954e-53
4.70000e+02 1.20290e-52
4.80000e+02 6.20317e-52
4.90000e+02 2.85814e-51
5.00000e+02 1.14597e-50
5.06000e+02 2.74830e-50
5.12000e+02 5.88166e-50
5.20000e+02 1.65285e-49
5.30000e+02 6.30499e-49
5.40000e+02 2.18227e-48
5.50000e+02 7.10000e-48
5.60000e+02 2.20163e-47
5.70000e+02 6.54687e-47
5.80000e+02 1.96919e-46
5.90000e+02 5.83142e-46
6.00000e+02 1.65946e-45
6.10000e+02 4.55078e-45
6.20000e+02 1.20862e-44
6.30000e+02 3.12034e-44
6.40000e+02 7.86437e-44
6.50000e+02 1.94358e-43
6.58000e+02 4.10022e-43
6.65000e+02 7.39243e-43
6.75000e+02 1.71168e-42
6.85000e+02 3.88834e-42
6.95000e+02 9.54891e-42
7.05000e+02 2.41127e-41
7.16000e+02 6.51099e-41
7.26000e+02 1.63198e-40
7.35000e+02 3.63701e-40
7.45000e+02 8.34047e-40
7.55000e+02 1.78355e-39
7.65000e+02 4.41727e-39
7.75000e+02 1.05780e-38
7.85000e+02 2.41976e-38
7.95000e+02 5.15529e-38
8.05000e+02 1.06475e-37
8.15000e+02 2.47309e-37
8.25000e+02 5.44356e-37
8.35000e+02 1.10335e-36
8.45000e+02 2.17124e-36
8.55000e+02 4.76383e-36
8.65000e+02 9.74117e-36
8.75000e+02 1.77544e-35
8.85000e+02 3.65735e-35
8.95000e+02 7.35178e-35
9.05000e+02 1.32843e-34
9.15000e+02 2.51489e-34
9.25000e+02 4.89409e-34
9.35000e+02 8.53591e-34
9.45000e+02 1.56179e-33
9.55000e+02 2.90713e-33
9.65000e+02 4.78458e-33
9.75000e+02 8.78429e-33
9.85000e+02 1.54380e-32
9.95000e+02 2.46550e-32
1.00500e+03 4.42665e-32
1.01500e+03 7.14055e-32
1.02500e+03 1.17718e-31
1.03500e+03 1.96753e-31
1.04500e+03 2.97411e-31
1.05500e+03 5.05079e-31
1.06500e+03 7.66591e-31
1.07500e+03 1.22974e-30
1.08500e+03 1.91486e-30
1.09500e+03 2.87815e-30
