# wave flux
#  wave: A, flux: flam 
# normalized to unit energy
9.10000e+01 1.32865e-57
9.40000e+01 1.28625e-57
9.60000e+01 1.25945e-57
9.80000e+01 1.23375e-57
1.00000e+02 1.20907e-57
1.02000e+02 1.18537e-57
1.04000e+02 1.16257e-57
1.06000e+02 1.14063e-57
1.08000e+02 1.11951e-57
1.10000e+02 1.09916e-57
1.14000e+02 1.06059e-57
1.18000e+02 1.02464e-57
1.21000e+02 9.99233e-58
1.25000e+02 9.67258e-58
1.27000e+02 9.52025e-58
1.28000e+02 9.44588e-58
1.31000e+02 9.22956e-58
1.32000e+02 9.15964e-58
1.34000e+02 9.02293e-58
1.37000e+02 8.82535e-58
1.40000e+02 8.63623e-58
1.43000e+02 8.45505e-58
1.47000e+02 8.22498e-58
1.51000e+02 8.00710e-58
1.55000e+02 7.80047e-58
1.59000e+02 7.60423e-58
1.62000e+02 7.46341e-58
1.66000e+02 7.28357e-58
1.70000e+02 7.11219e-58
1.73000e+02 6.98886e-58
1.77000e+02 6.83092e-58
1.80000e+02 6.71707e-58
1.82000e+02 6.64325e-58
1.86000e+02 6.50039e-58
1.91000e+02 6.33022e-58
1.94000e+02 6.23233e-58
1.98000e+02 6.10643e-58
2.02000e+02 5.98551e-58
2.05000e+02 5.89791e-58
2.10000e+02 5.75749e-58
2.16000e+02 5.59756e-58
2.20000e+02 5.49578e-58
2.23000e+02 5.42185e-58
2.27000e+02 5.32631e-58
2.30000e+02 5.25684e-58
2.34000e+02 5.16698e-58
2.40000e+02 5.03780e-58
2.46000e+02 4.91493e-58
2.52000e+02 4.79791e-58
2.57000e+02 4.70456e-58
2.60000e+02 4.65028e-58
2.64000e+02 4.57982e-58
2.69000e+02 4.49469e-58
2.74000e+02 4.41267e-58
2.79000e+02 4.33359e-58
2.84000e+02 4.25730e-58
2.90000e+02 4.16921e-58
2.96000e+02 4.08470e-58
3.01000e+02 4.01685e-58
3.08000e+02 3.92556e-58
3.18000e+02 3.80211e-58
3.28000e+02 3.68620e-58
3.38000e+02 3.57714e-58
3.48000e+02 3.47435e-58
3.57000e+02 3.38676e-58
3.66000e+02 3.30348e-58
3.75000e+02 3.22419e-58
3.85000e+02 3.14045e-58
3.95000e+02 3.06094e-58
4.05000e+02 9.74246e-58
4.14000e+02 5.91998e-57
4.22000e+02 3.03587e-56
4.30000e+02 1.38622e-55
4.41000e+02 8.38075e-55
4.51000e+02 5.78133e-54
4.60000e+02 2.55862e-53
4.70000e+02 1.14861e-52
4.80000e+02 5.92325e-52
4.90000e+02 2.72916e-51
5.00000e+02 1.09426e-50
5.06000e+02 2.62428e-50
5.12000e+02 5.61625e-50
5.20000e+02 1.57826e-49
5.30000e+02 6.02047e-49
5.40000e+02 2.08379e-48
5.50000e+02 6.77960e-48
5.60000e+02 2.10228e-47
5.70000e+02 6.25144e-47
5.80000e+02 1.88033e-46
5.90000e+02 5.56827e-46
6.00000e+02 1.58457e-45
6.10000e+02 4.34542e-45
6.20000e+02 1.15408e-44
6.30000e+02 2.97953e-44
6.40000e+02 7.50948e-44
6.50000e+02 1.85587e-43
6.58000e+02 3.91519e-43
6.65000e+02 7.05884e-43
6.75000e+02 1.63444e-42
6.85000e+02 3.71287e-42
6.95000e+02 9.11801e-42
7.05000e+02 2.30246e-41
7.16000e+02 6.21717e-41
7.26000e+02 1.55834e-40
7.35000e+02 3.47289e-40
7.45000e+02 7.96410e-40
7.55000e+02 1.70307e-39
7.65000e+02 4.21794e-39
7.75000e+02 1.01006e-38
7.85000e+02 2.31056e-38
7.95000e+02 4.92265e-38
8.05000e+02 1.01671e-37
8.15000e+02 2.36149e-37
8.25000e+02 5.19791e-37
8.35000e+02 1.05356e-36
8.45000e+02 2.07326e-36
8.55000e+02 4.54886e-36
8.65000e+02 9.30159e-36
8.75000e+02 1.69532e-35
8.85000e+02 3.49230e-35
8.95000e+02 7.02002e-35
9.05000e+02 1.26849e-34
9.15000e+02 2.40140e-34
9.25000e+02 4.67324e-34
9.35000e+02 8.15072e-34
9.45000e+02 1.49131e-33
9.55000e+02 2.77594e-33
9.65000e+02 4.56867e-33
9.75000e+02 8.38789e-33
9.85000e+02 1.47414e-32
9.95000e+02 2.35424e-32
1.00500e+03 4.22690e-32
1.01500e+03 6.81833e-32
1.02500e+03 1.12406e-31
1.03500e+03 1.87874e-31
1.04500e+03 2.83990e-31
1.05500e+03 4.82287e-31
1.06500e+03 7.31998e-31
1.07500e+03 1.17425e-30
1.08500e+03 1.82845e-30
1.09500e+03 2.74827e-30
1.10500e+03 4.32011e-30
1.11500e+03 6.20513e-30
1.12500e+03 9.80218e-30
1.13500e+03 1.36981e-29
1.14500e+03 2.14400e-29
1.15500e+03 3.02971e-29
1.16500e+03 4.55047e-29
1.17500e+03 6.45122e-29
1.18500e+03 9.40803e-29
1.19500e+03 1.32860e-28
1.20500e+03 1.89683e-28
1.21500e+03 2.65887e-28
1.22500e+03 3.73724e-28
1.23500e+03 5.18390e-28
1.24500e+03 7.20581e-28
1.25500e+03 9.86472e-28
1.26500e+03 1.36120e-27
1.27500e+03 1.83520e-27
1.28500e+03 2.52348e-27
1.29500e+03 3.33173e-27
1.30500e+03 4.56143e-27
1.31500e+03 5.88295e-27
1.32500e+03 8.17167e-27
1.33500e+03 1.04261e-26
1.34500e+03 1.44569e-26
1.35500e+03 1.85428e-26
1.36500e+03 2.51490e-26
1.37500e+03 3.25129e-26
1.38500e+03 4.29572e-26
1.39500e+03 5.61723e-26
1.40500e+03 7.19088e-26
1.41500e+03 9.54938e-26
1.42500e+03 1.18748e-25
1.43500e+03 1.59695e-25
1.44200e+03 1.88680e-25
1.44700e+03 2.09212e-25
1.45500e+03 2.62124e-25
1.46500e+03 3.35321e-25
1.47500e+03 4.21004e-25
1.48500e+03 5.50353e-25
1.49500e+03 6.77971e-25
1.50500e+03 8.86472e-25
1.51200e+03 1.04428e-24
1.51700e+03 1.15611e-24
1.52500e+03 1.39592e-24
1.53500e+03 1.79185e-24
1.54500e+03 2.18264e-24
1.55500e+03 2.83171e-24
1.56500e+03 3.51866e-24
1.57500e+03 4.36460e-24
1.58500e+03 5.57082e-24
1.59500e+03 6.76191e-24
1.60500e+03 8.62401e-24
1.61500e+03 1.07151e-23
1.62500e+03 1.29616e-23
1.63500e+03 1.66370e-23
1.64500e+03 2.02676e-23
1.65500e+03 2.51196e-23
1.66500e+03 3.15137e-23
1.67200e+03 3.59441e-23
1.67700e+03 3.90861e-23
1.68500e+03 4.77454e-23
1.69500e+03 5.88921e-23
1.70500e+03 6.99080e-23
1.71500e+03 8.93096e-23
1.72500e+03 1.08748e-22
1.73500e+03 1.30592e-22
1.74500e+03 1.64949e-22
1.75500e+03 1.98915e-22
1.76500e+03 2.41215e-22
1.77500e+03 3.01464e-22
1.78500e+03 3.61037e-22
1.79500e+03 4.40673e-22
1.80500e+03 5.46751e-22
1.81500e+03 6.51660e-22
1.82500e+03 7.97518e-22
1.83500e+03 9.85365e-22
1.84500e+03 1.17118e-21
1.85500e+03 1.43199e-21
1.86500e+03 1.76660e-21
1.87500e+03 2.09763e-21
1.88500e+03 2.55283e-21
1.89500e+03 3.15231e-21
1.90500e+03 3.74550e-21
1.91500e+03 4.51805e-21
1.92500e+03 5.59686e-21
1.93500e+03 6.66452e-21
1.94500e+03 7.92921e-21
1.95500e+03 9.87378e-21
1.96700e+03 1.21812e-20
1.97600e+03 1.41198e-20
1.98400e+03 1.69169e-20
1.99500e+03 2.07262e-20
2.00500e+03 2.41529e-20
2.01500e+03 2.98141e-20
2.02500e+03 3.59836e-20
2.03500e+03 4.20925e-20
2.04500e+03 5.05666e-20
2.05500e+03 6.13712e-20
2.06500e+03 7.20713e-20
2.07400e+03 8.20087e-20
2.07800e+03 8.93808e-20
2.08500e+03 1.02214e-19
2.09500e+03 1.20398e-19
2.10500e+03 1.38410e-19
2.11500e+03 1.65222e-19
2.12500e+03 1.94919e-19
2.13500e+03 2.24338e-19
2.14500e+03 2.58381e-19
2.15500e+03 3.04644e-19
2.16500e+03 3.50480e-19
2.17500e+03 3.95894e-19
2.18500e+03 4.58982e-19
2.19500e+03 5.27183e-19
2.20500e+03 5.94764e-19
2.21500e+03 6.67790e-19
2.22500e+03 7.65856e-19
2.23500e+03 8.63043e-19
2.24500e+03 9.59365e-19
2.25500e+03 1.07828e-18
2.26500e+03 1.21526e-18
2.27500e+03 1.35103e-18
2.28500e+03 1.48561e-18
2.29500e+03 1.66954e-18
2.30500e+03 1.86007e-18
2.31500e+03 2.04895e-18
2.32500e+03 2.24451e-18
2.33500e+03 2.51287e-18
2.34500e+03 2.77894e-18
2.35500e+03 3.04274e-18
2.36500e+03 3.33759e-18
2.37500e+03 3.71515e-18
2.38500e+03 4.08955e-18
2.39500e+03 4.46082e-18
2.40500e+03 4.89747e-18
2.41500e+03 5.43279e-18
2.42500e+03 5.96370e-18
2.43500e+03 6.49025e-18
2.44500e+03 7.12685e-18
2.45500e+03 7.89196e-18
2.46500e+03 8.65086e-18
2.47500e+03 9.40363e-18
2.48500e+03 1.03123e-17
2.49500e+03 1.14107e-17
2.50500e+03 1.25003e-17
2.51300e+03 1.33658e-17
2.51800e+03 1.39040e-17
2.52500e+03 1.48530e-17
2.53500e+03 1.64383e-17
2.54500e+03 1.80112e-17
2.55500e+03 1.95718e-17
2.56500e+03 2.12945e-17
2.57500e+03 2.35851e-17
2.58500e+03 2.58580e-17
2.59500e+03 2.81134e-17
2.60500e+03 3.03846e-17
2.61500e+03 3.37036e-17
2.62500e+03 3.69974e-17
2.63500e+03 4.02661e-17
2.64500e+03 4.35102e-17
2.65500e+03 4.79250e-17
2.66500e+03 5.27035e-17
2.67500e+03 5.74463e-17
2.68500e+03 6.21538e-17
2.69500e+03 6.77495e-17
2.70500e+03 7.46835e-17
2.71500e+03 8.15663e-17
2.72500e+03 8.83986e-17
2.73500e+03 9.51810e-17
2.74500e+03 1.05185e-16
2.75500e+03 1.15183e-16
2.76500e+03 1.25108e-16
2.77500e+03 1.34962e-16
2.78500e+03 1.47057e-16
2.79500e+03 1.61562e-16
2.80500e+03 1.75962e-16
2.81500e+03 1.90261e-16
2.82500e+03 2.04458e-16
2.83500e+03 2.24929e-16
2.84500e+03 2.45809e-16
2.85500e+03 2.66543e-16
2.86500e+03 2.87131e-16
2.87500e+03 3.10376e-16
2.88500e+03 3.40632e-16
2.89500e+03 3.70679e-16
2.91000e+03 4.15362e-16
2.93000e+03 4.89418e-16
2.95000e+03 5.75849e-16
2.97000e+03 6.66460e-16
2.99000e+03 7.91379e-16
3.01000e+03 9.14638e-16
3.03000e+03 1.06149e-15
3.05000e+03 1.21742e-15
3.07000e+03 1.38865e-15
3.09000e+03 1.62053e-15
3.11000e+03 1.84942e-15
3.13000e+03 2.14425e-15
3.15000e+03 2.46467e-15
3.17000e+03 2.79995e-15
3.19000e+03 3.24645e-15
3.21000e+03 3.68740e-15
3.23000e+03 4.22202e-15
3.25000e+03 4.83399e-15
3.27000e+03 5.43849e-15
3.29000e+03 6.25777e-15
3.31000e+03 7.09306e-15
3.33000e+03 7.98904e-15
3.35000e+03 9.13877e-15
3.37000e+03 1.02749e-14
3.39000e+03 1.16117e-14
3.41000e+03 1.31680e-14
3.43000e+03 1.47063e-14
3.45000e+03 1.66465e-14
3.47000e+03 1.87433e-14
3.49000e+03 2.08160e-14
3.51000e+03 2.35638e-14
3.53000e+03 2.63752e-14
3.55000e+03 2.91654e-14
3.57000e+03 3.29552e-14
3.59000e+03 3.67029e-14
3.60183e+03 3.88995e-14
3.60273e+03 3.90660e-14
3.60363e+03 3.92327e-14
3.60453e+03 3.93991e-14
3.60543e+03 3.95654e-14
3.60633e+03 3.97318e-14
3.60723e+03 3.98980e-14
3.60813e+03 4.00660e-14
3.60903e+03 4.02933e-14
3.60993e+03 4.05205e-14
3.61083e+03 4.07479e-14
3.61173e+03 4.09748e-14
3.61263e+03 4.12017e-14
3.61353e+03 4.14284e-14
3.61443e+03 4.16550e-14
3.61533e+03 4.18818e-14
3.61623e+03 4.21082e-14
3.61713e+03 4.23345e-14
3.61803e+03 4.25609e-14
3.61893e+03 4.27870e-14
3.61983e+03 4.30129e-14
3.62073e+03 4.32388e-14
3.62163e+03 4.34648e-14
3.62253e+03 4.36904e-14
3.62343e+03 4.39159e-14
3.62433e+03 4.41413e-14
3.62523e+03 4.43665e-14
3.62613e+03 4.45920e-14
3.62703e+03 4.48170e-14
3.62793e+03 4.50420e-14
3.62883e+03 4.52668e-14
