# wave flux
#  wave: A, flux: flam 
# normalized to unit energy
9.10000e+01 1.32773e-57
9.40000e+01 1.28536e-57
9.60000e+01 1.25858e-57
9.80000e+01 1.23290e-57
1.00000e+02 1.20824e-57
1.02000e+02 1.18455e-57
1.04000e+02 1.16177e-57
1.06000e+02 1.13985e-57
1.08000e+02 1.11874e-57
1.10000e+02 1.09840e-57
1.14000e+02 1.05986e-57
1.18000e+02 1.02393e-57
1.21000e+02 9.98544e-58
1.25000e+02 9.66591e-58
1.27000e+02 9.51369e-58
1.28000e+02 9.43936e-58
1.31000e+02 9.22319e-58
1.32000e+02 9.15332e-58
1.34000e+02 9.01670e-58
1.37000e+02 8.81926e-58
1.40000e+02 8.63027e-58
1.43000e+02 8.44922e-58
1.47000e+02 8.21931e-58
1.51000e+02 8.00158e-58
1.55000e+02 7.79509e-58
1.59000e+02 7.59898e-58
1.62000e+02 7.45826e-58
1.66000e+02 7.27854e-58
1.70000e+02 7.10729e-58
1.73000e+02 6.98404e-58
1.77000e+02 6.82621e-58
1.80000e+02 6.71244e-58
1.82000e+02 6.63867e-58
1.86000e+02 6.49591e-58
1.91000e+02 6.32586e-58
1.94000e+02 6.22803e-58
1.98000e+02 6.10221e-58
2.02000e+02 5.98138e-58
2.05000e+02 5.89385e-58
2.10000e+02 5.75352e-58
2.16000e+02 5.59370e-58
2.20000e+02 5.49199e-58
2.23000e+02 5.41811e-58
2.27000e+02 5.32264e-58
2.30000e+02 5.25321e-58
2.34000e+02 5.16341e-58
2.40000e+02 5.03433e-58
2.46000e+02 4.91154e-58
2.52000e+02 4.79460e-58
2.57000e+02 4.70132e-58
2.60000e+02 4.64707e-58
2.64000e+02 4.57666e-58
2.69000e+02 4.49159e-58
2.74000e+02 4.40963e-58
2.79000e+02 4.33060e-58
2.84000e+02 4.25436e-58
2.90000e+02 4.16634e-58
2.96000e+02 4.08189e-58
3.01000e+02 4.01408e-58
3.08000e+02 3.92285e-58
3.18000e+02 3.79949e-58
3.28000e+02 3.68365e-58
3.38000e+02 3.57467e-58
3.48000e+02 3.47195e-58
3.57000e+02 3.38442e-58
3.66000e+02 3.30120e-58
