# z   15.0  15.5  16.0  16.5  17.0  17.5  18.0  18.5  19.0  19.5  20.0  20.5  21.0  21.5  22.0  22.5  23.0  23.5  24.0  24.5  25.0  25.5  26.0  26.5  27.0  27.5  28.0  28.5  29.0  29.5  30.0
1.000e-02 8.959e+00 8.829e+00 4.055e+00 1.617e+00 8.540e-01 5.268e-01 3.391e-01 2.725e-06 4.399e-05 3.392e-03 3.308e-03 9.316e-04 8.479e-04 4.164e-04 1.357e-03 4.151e-03 1.065e-02 5.548e-03 6.086e-03 5.246e-03 4.170e-03 1.533e-03 1.056e-04 1.811e-06 5.074e-08 4.186e-09 1.080e-09 1.933e-07 1.114e-06 1.151e-05 1.059e-05
2.000e-02 1.657e+01 1.620e+01 7.798e+00 3.180e+00 1.690e+00 1.045e+00 6.739e-01 7.042e-05 4.063e-04 8.969e-03 8.169e-03 2.439e-03 2.163e-03 1.105e-03 3.104e-03 8.559e-03 2.047e-02 1.094e-02 1.188e-02 1.031e-02 8.236e-03 3.207e-03 2.765e-04 7.617e-06 3.556e-07 3.865e-08 1.120e-08 8.067e-07 3.703e-06 3.044e-05 2.790e-05
3.000e-02 2.089e+01 2.031e+01 1.083e+01 4.626e+00 2.489e+00 1.545e+00 1.000e+00 2.694e-04 1.412e-03 1.896e-02 1.617e-02 5.112e-03 4.423e-03 2.344e-03 5.639e-03 1.349e-02 2.859e-02 1.601e-02 1.708e-02 1.499e-02 1.209e-02 5.167e-03 5.796e-04 2.150e-05 1.174e-06 1.343e-07 3.958e-08 2.269e-06 9.270e-06 6.433e-05 5.880e-05
4.000e-02 2.075e+01 2.020e+01 1.279e+01 5.888e+00 3.232e+00 2.020e+00 1.315e+00 1.618e-03 5.025e-03 3.315e-02 2.671e-02 8.890e-03 7.526e-03 4.123e-03 8.689e-03 1.864e-02 3.622e-02 2.098e-02 2.209e-02 1.954e-02 1.587e-02 7.259e-03 1.006e-03 5.189e-05 3.817e-06 5.116e-07 1.613e-07 5.505e-06 1.932e-05 1.128e-04 1.028e-04
5.000e-02 1.674e+01 1.655e+01 1.349e+01 6.910e+00 3.902e+00 2.463e+00 1.616e+00 3.553e-03 9.969e-03 4.947e-02 3.855e-02 1.323e-02 1.106e-02 6.176e-03 1.200e-02 2.391e-02 4.360e-02 2.589e-02 2.701e-02 2.403e-02 1.962e-02 9.418e-03 1.495e-03 9.073e-05 7.391e-06 1.033e-06 3.306e-07 9.646e-06 3.167e-05 1.687e-04 1.536e-04
6.000e-02 1.102e+01 1.128e+01 1.297e+01 7.650e+00 4.482e+00 2.868e+00 1.898e+00 1.162e-02 2.307e-02 7.170e-02 5.377e-02 1.919e-02 1.579e-02 9.030e-03 1.595e-02 2.941e-02 5.054e-02 3.069e-02 3.174e-02 2.839e-02 2.329e-02 1.171e-02 2.159e-03 1.664e-04 1.679e-05 2.636e-06 8.872e-07 1.789e-05 5.253e-05 2.462e-04 2.237e-04
7.000e-02 5.882e+00 6.391e+00 1.146e+01 8.085e+00 4.963e+00 3.230e+00 2.161e+00 2.410e-02 4.022e-02 9.577e-02 7.001e-02 2.566e-02 2.090e-02 1.215e-02 2.007e-02 3.497e-02 5.737e-02 3.547e-02 3.643e-02 3.273e-02 2.694e-02 1.404e-02 2.879e-03 2.579e-04 2.940e-05 4.929e-06 1.705e-06 2.797e-05 7.671e-05 3.309e-04 3.003e-04
8.000e-02 2.523e+00 3.000e+00 9.362e+00 8.215e+00 5.335e+00 3.544e+00 2.402e+00 4.571e-02 6.569e-02 1.236e-01 8.831e-02 3.321e-02 2.679e-02 1.580e-02 2.457e-02 4.065e-02 6.399e-02 4.020e-02 4.103e-02 3.700e-02 3.055e-02 1.644e-02 3.712e-03 3.820e-04 4.865e-05 8.643e-06 3.064e-06 4.182e-05 1.077e-04 4.302e-04 3.900e-04
9.000e-02 8.602e-01 1.160e+00 7.079e+00 8.058e+00 5.594e+00 3.809e+00 2.620e+00 8.170e-02 1.011e-01 1.546e-01 1.084e-01 4.176e-02 3.340e-02 1.997e-02 2.938e-02 4.643e-02 7.045e-02 4.489e-02 4.557e-02 4.122e-02 3.414e-02 1.890e-02 4.650e-03 5.439e-04 7.730e-05 1.462e-05 5.326e-06 6.027e-05 1.462e-04 5.435e-04 4.923e-04
1.000e-01 2.303e-01 3.670e-01 4.959e+00 7.653e+00 5.741e+00 4.022e+00 2.813e+00 1.253e-01 1.418e-01 1.874e-01 1.295e-01 5.084e-02 4.039e-02 2.441e-02 3.436e-02 5.226e-02 7.683e-02 4.955e-02 5.006e-02 4.542e-02 3.771e-02 2.139e-02 5.644e-03 7.259e-04 1.109e-04 2.179e-05 8.063e-06 8.115e-05 1.886e-04 6.643e-04 6.012e-04
1.100e-01 4.784e-02 9.433e-02 3.219e+00 7.051e+00 5.780e+00 4.183e+00 2.980e+00 1.975e-01 1.986e-01 2.246e-01 1.530e-01 6.138e-02 4.844e-02 2.961e-02 3.977e-02 5.820e-02 8.302e-02 5.417e-02 5.447e-02 4.956e-02 4.124e-02 2.394e-02 6.787e-03 9.733e-04 1.636e-04 3.399e-05 1.290e-05 1.103e-04 2.434e-04 8.060e-04 7.289e-04
1.200e-01 7.617e-03 1.956e-02 1.935e+00 6.309e+00 5.716e+00 4.293e+00 3.121e+00 2.805e-01 2.606e-01 2.631e-01 1.772e-01 7.240e-02 5.683e-02 3.506e-02 4.532e-02 6.419e-02 8.915e-02 5.876e-02 5.886e-02 5.367e-02 4.476e-02 2.652e-02 7.979e-03 1.245e-03 2.243e-04 4.850e-05 1.873e-05 1.428e-04 3.028e-04 9.547e-04 8.628e-04
1.300e-01 9.186e-04 3.249e-03 1.077e+00 5.489e+00 5.562e+00 4.352e+00 3.235e+00 3.860e-01 3.334e-01 3.042e-01 2.029e-01 8.440e-02 6.591e-02 4.102e-02 5.114e-02 7.024e-02 9.516e-02 6.333e-02 6.320e-02 5.775e-02 4.825e-02 2.913e-02 9.269e-03 1.567e-03 3.017e-04 6.782e-05 2.664e-05 1.819e-04 3.714e-04 1.118e-03 1.010e-03
1.400e-01 8.292e-05 4.293e-04 5.542e-01 4.645e+00 5.329e+00 4.365e+00 3.323e+00 5.123e-01 4.151e-01 3.474e-01 2.299e-01 9.729e-02 7.564e-02 4.746e-02 5.720e-02 7.636e-02 1.011e-01 6.787e-02 6.749e-02 6.180e-02 5.173e-02 3.178e-02 1.065e-02 1.942e-03 3.984e-04 9.310e-05 3.722e-05 2.283e-04 4.495e-04 1.295e-03 1.169e-03
1.500e-01 5.537e-06 4.481e-05 2.634e-01 3.827e+00 5.031e+00 4.332e+00 3.386e+00 6.500e-01 5.017e-01 3.916e-01 2.575e-01 1.107e-01 8.572e-02 5.416e-02 6.339e-02 8.250e-02 1.070e-01 7.240e-02 7.176e-02 6.582e-02 5.519e-02 3.444e-02 1.208e-02 2.344e-03 5.055e-04 1.216e-04 4.925e-05 2.786e-04 5.328e-04 1.479e-03 1.335e-03
