# z   15.0  15.5  16.0  16.5  17.0  17.5  18.0  18.5  19.0  19.5  20.0  20.5  21.0  21.5  22.0  22.5  23.0  23.5  24.0  24.5  25.0  25.5  26.0  26.5  27.0  27.5  28.0  28.5  29.0  29.5  30.0
1.000e-02 9.036e-01 1.044e+00 3.479e-01 9.958e-02 4.859e-02 3.399e-02 2.123e-02 2.316e-02 1.501e-02 4.325e-03 1.030e-03 7.197e-04 1.053e-03 1.452e-03 1.772e-03 1.789e-03 1.597e-03 1.288e-03 1.064e-03 9.281e-04 8.039e-04 6.350e-04 3.531e-04 2.554e-04 1.757e-04 1.221e-04 8.560e-05 6.043e-05 4.292e-05 3.064e-05 2.197e-05
2.000e-02 4.996e+00 5.270e+00 1.694e+00 4.563e-01 2.061e-01 1.311e-01 7.874e-02 7.571e-02 4.682e-02 1.513e-02 4.231e-03 2.897e-03 3.767e-03 4.679e-03 5.324e-03 5.230e-03 4.603e-03 3.714e-03 3.048e-03 2.622e-03 2.240e-03 1.769e-03 1.033e-03 7.596e-04 5.355e-04 3.814e-04 2.739e-04 1.981e-04 1.442e-04 1.055e-04 7.748e-05
3.000e-02 1.195e+01 1.194e+01 4.048e+00 1.088e+00 4.742e-01 2.862e-01 1.684e-01 1.504e-01 9.063e-02 3.140e-02 9.663e-03 6.538e-03 7.932e-03 9.267e-03 1.012e-02 9.781e-03 8.540e-03 6.893e-03 5.635e-03 4.808e-03 4.075e-03 3.220e-03 1.936e-03 1.437e-03 1.027e-03 7.423e-04 5.407e-04 3.967e-04 2.928e-04 2.173e-04 1.619e-04
4.000e-02 1.870e+01 1.807e+01 7.031e+00 1.968e+00 8.450e-01 4.933e-01 2.868e-01 2.432e-01 1.441e-01 5.259e-02 1.734e-02 1.164e-02 1.344e-02 1.503e-02 1.595e-02 1.523e-02 1.323e-02 1.068e-02 8.707e-03 7.388e-03 6.227e-03 4.921e-03 3.020e-03 2.257e-03 1.631e-03 1.190e-03 8.760e-04 6.493e-04 4.841e-04 3.629e-04 2.732e-04
5.000e-02 2.147e+01 2.051e+01 1.000e+01 3.032e+00 1.304e+00 7.451e-01 4.306e-01 3.511e-01 2.057e-01 7.829e-02 2.727e-02 1.819e-02 2.021e-02 2.185e-02 2.266e-02 2.146e-02 1.855e-02 1.498e-02 1.219e-02 1.030e-02 8.646e-03 6.834e-03 4.262e-03 3.203e-03 2.333e-03 1.716e-03 1.273e-03 9.513e-04 7.149e-04 5.401e-04 4.098e-04
6.000e-02 1.885e+01 1.824e+01 1.228e+01 4.193e+00 1.831e+00 1.034e+00 5.962e-01 4.711e-01 2.740e-01 1.081e-01 3.944e-02 2.618e-02 2.819e-02 2.964e-02 3.017e-02 2.836e-02 2.444e-02 1.974e-02 1.604e-02 1.351e-02 1.130e-02 8.934e-03 5.647e-03 4.262e-03 3.125e-03 2.314e-03 1.728e-03 1.299e-03 9.830e-04 7.474e-04 5.707e-04
7.000e-02 1.284e+01 1.294e+01 1.334e+01 5.349e+00 2.401e+00 1.350e+00 7.798e-01 6.008e-01 3.478e-01 1.418e-01 5.382e-02 3.559e-02 3.731e-02 3.832e-02 3.839e-02 3.587e-02 3.082e-02 2.491e-02 2.022e-02 1.698e-02 1.416e-02 1.120e-02 7.160e-03 5.426e-03 4.001e-03 2.979e-03 2.237e-03 1.691e-03 1.286e-03 9.835e-04 7.552e-04
8.000e-02 6.801e+00 7.384e+00 1.303e+01 6.396e+00 2.990e+00 1.684e+00 9.775e-01 7.377e-01 4.261e-01 1.789e-01 7.037e-02 4.639e-02 4.753e-02 4.782e-02 4.726e-02 4.392e-02 3.765e-02 3.045e-02 2.469e-02 2.068e-02 1.721e-02 1.361e-02 8.792e-03 6.685e-03 4.954e-03 3.707e-03 2.797e-03 2.125e-03 1.624e-03 1.247e-03 9.624e-04
9.000e-02 2.793e+00 3.391e+00 1.154e+01 7.243e+00 3.569e+00 2.026e+00 1.185e+00 8.795e-01 5.078e-01 2.192e-01 8.904e-02 5.856e-02 5.879e-02 5.809e-02 5.673e-02 5.247e-02 4.489e-02 3.633e-02 2.943e-02 2.460e-02 2.043e-02 1.617e-02 1.053e-02 8.034e-03 5.980e-03 4.495e-03 3.406e-03 2.599e-03 1.994e-03 1.538e-03 1.192e-03
1.000e-01 8.831e-01 1.251e+00 9.308e+00 7.823e+00 4.113e+00 2.367e+00 1.399e+00 1.024e+00 5.921e-01 2.624e-01 1.098e-01 7.208e-02 7.104e-02 6.907e-02 6.673e-02 6.147e-02 5.250e-02 4.251e-02 3.442e-02 2.872e-02 2.380e-02 1.885e-02 1.238e-02 9.468e-03 7.075e-03 5.339e-03 4.061e-03 3.111e-03 2.396e-03 1.856e-03 1.443e-03
1.100e-01 2.132e-01 3.696e-01 6.865e+00 8.096e+00 4.598e+00 2.698e+00 1.615e+00 1.170e+00 6.780e-01 3.081e-01 1.326e-01 8.689e-02 8.424e-02 8.072e-02 7.723e-02 7.088e-02 6.045e-02 4.897e-02 3.964e-02 3.302e-02 2.732e-02 2.164e-02 1.432e-02 1.098e-02 8.237e-03 6.237e-03 4.761e-03 3.660e-03 2.829e-03 2.198e-03 1.715e-03
1.200e-01 3.896e-02 8.702e-02 4.638e+00 8.056e+00 5.004e+00 3.010e+00 1.829e+00 1.314e+00 7.649e-01 3.561e-01 1.573e-01 1.030e-01 9.834e-02 9.299e-02 8.818e-02 8.066e-02 6.871e-02 5.570e-02 4.507e-02 3.749e-02 3.098e-02 2.455e-02 1.636e-02 1.257e-02 9.461e-03 7.188e-03 5.505e-03 4.245e-03 3.292e-03 2.566e-03 2.009e-03
1.300e-01 5.331e-03 1.625e-02 2.873e+00 7.727e+00 5.317e+00 3.295e+00 2.038e+00 1.456e+00 8.520e-01 4.060e-01 1.838e-01 1.203e-01 1.133e-01 1.058e-01 9.955e-02 9.079e-02 7.725e-02 6.266e-02 5.069e-02 4.211e-02 3.475e-02 2.756e-02 1.848e-02 1.423e-02 1.074e-02 8.188e-03 6.290e-03 4.865e-03 3.784e-03 2.958e-03 2.322e-03
