      91.0000       0.0000000
      94.0000       0.0000000
      96.0000       0.0000000
      98.0000       0.0000000
      100.000       0.0000000
      102.000       0.0000000
      104.000       0.0000000
      106.000       0.0000000
      108.000       0.0000000
      110.000       0.0000000
      114.000       0.0000000
      118.000       0.0000000
      121.000       0.0000000
      125.000       0.0000000
      127.000       0.0000000
      128.000       0.0000000
      131.000       0.0000000
      132.000       0.0000000
      134.000       0.0000000
      137.000       0.0000000
      140.000       0.0000000
      143.000       0.0000000
      147.000       0.0000000
      151.000       0.0000000
      155.000       0.0000000
      159.000       0.0000000
      162.000       0.0000000
      166.000       0.0000000
      170.000       0.0000000
      173.000       0.0000000
      177.000       0.0000000
      180.000       0.0000000
      182.000       0.0000000
      186.000       0.0000000
      191.000       0.0000000
      194.000       0.0000000
      198.000       0.0000000
      202.000       0.0000000
      205.000       0.0000000
      210.000       0.0000000
      216.000       0.0000000
      220.000       0.0000000
      223.000       0.0000000
      227.000       0.0000000
      230.000       0.0000000
      234.000       0.0000000
      240.000       0.0000000
      246.000       0.0000000
      252.000       0.0000000
      257.000       0.0000000
      260.000       0.0000000
      264.000       0.0000000
      269.000       0.0000000
      274.000       0.0000000
      279.000       0.0000000
      284.000       0.0000000
      290.000       0.0000000
      296.000       0.0000000
      301.000       0.0000000
      308.000       0.0000000
      318.000       0.0000000
      328.000       0.0000000
      338.000       0.0000000
      348.000       0.0000000
      357.000       0.0000000
      366.000       0.0000000
      375.000       0.0000000
      385.000       0.0000000
      395.000       0.0000000
      405.000       0.0000000
      414.000       0.0000000
      422.000       0.0000000
      430.000       0.0000000
      441.000       0.0000000
      451.000       0.0000000
      460.000       0.0000000
      470.000       0.0000000
      480.000       0.0000000
      490.000       0.0000000
      500.000       0.0000000
      506.000       0.0000000
      512.000       0.0000000
      520.000       0.0000000
      530.000       0.0000000
      540.000       0.0000000
      550.000       0.0000000
      560.000       0.0000000
      570.000       0.0000000
      580.000       0.0000000
      590.000       0.0000000
      600.000       0.0000000
      610.000       0.0000000
      620.000       0.0000000
      630.000       0.0000000
      640.000       0.0000000
      650.000       0.0000000
      658.000       0.0000000
      665.000       0.0000000
      675.000       0.0000000
      685.000       0.0000000
      695.000       0.0000000
      705.000       0.0000000
      716.000       0.0000000
      726.000       0.0000000
      735.000       0.0000000
      745.000       0.0000000
      755.000       0.0000000
      765.000       0.0000000
      775.000       0.0000000
      785.000       0.0000000
      795.000       0.0000000
      805.000       0.0000000
      815.000       0.0000000
      825.000       0.0000000
      835.000       0.0000000
      845.000       0.0000000
      855.000       0.0000000
      865.000       0.0000000
      875.000       0.0000000
      885.000       0.0000000
      895.000       0.0000000
      905.000       0.0000000
      915.000   9.7525900e+23
      925.000   2.6665024e+24
      935.000   4.7121676e+24
      945.000   7.4002059e+24
      955.000   1.2783870e+25
      965.000   1.6656157e+25
      975.000   5.0288809e+24
      985.000   2.7871209e+25
      995.000   3.4714005e+25
      1005.00   4.7171936e+25
      1015.00   3.8389151e+25
      1025.00   1.3656701e+25
      1035.00   3.3391811e+25
      1045.00   8.3658953e+25
      1055.00   1.0070079e+26
      1065.00   9.5873773e+25
      1075.00   1.2111447e+26
      1085.00   1.1606253e+26
      1095.00   1.4970919e+26
      1105.00   1.6014057e+26
      1115.00   1.7093048e+26
      1125.00   1.8006982e+26
      1135.00   2.2523953e+26
      1145.00   2.3083297e+26
      1155.00   2.6134400e+26
      1165.00   3.0086879e+26
      1175.00   2.7924220e+26
      1185.00   3.3901780e+26
      1195.00   2.3009936e+26
      1205.00   1.7295612e+26
      1215.00   9.6198556e+26
      1225.00   2.0038193e+26
      1235.00   4.5421170e+26
      1245.00   5.7918539e+26
      1255.00   6.1581288e+26
      1265.00   5.4421035e+26
      1275.00   7.4918391e+26
      1285.00   8.3561242e+26
      1295.00   7.7404196e+26
      1305.00   7.8404081e+26
      1315.00   9.6504168e+26
      1325.00   9.8777808e+26
      1335.00   9.6400998e+26
      1345.00   1.1282521e+27
      1355.00   1.1380420e+27
      1365.00   1.1065763e+27
      1375.00   1.1946460e+27
      1385.00   1.2664416e+27
      1395.00   1.2390530e+27
      1405.00   1.3084508e+27
      1415.00   1.3576359e+27
      1425.00   1.4256560e+27
      1435.00   1.4620876e+27
      1442.00   1.5510335e+27
      1447.00   1.5996327e+27
      1455.00   1.6082505e+27
      1465.00   1.5940640e+27
      1475.00   1.6306892e+27
      1485.00   1.6907131e+27
      1495.00   1.7581399e+27
      1505.00   1.7730702e+27
      1512.00   1.7080806e+27
      1517.00   1.8094852e+27
      1525.00   1.7737236e+27
      1535.00   1.6923630e+27
      1545.00   1.8544912e+27
      1555.00   1.8138267e+27
      1565.00   1.8406491e+27
      1575.00   1.9643075e+27
      1585.00   2.0864263e+27
      1595.00   2.1860853e+27
      1605.00   2.1521411e+27
      1615.00   2.2118638e+27
      1625.00   2.1655568e+27
      1635.00   2.2874033e+27
      1645.00   2.3505204e+27
      1655.00   2.2426041e+27
      1665.00   2.4791991e+27
      1672.00   2.3223636e+27
      1677.00   2.4957983e+27
      1685.00   2.6219069e+27
      1695.00   2.5747738e+27
      1705.00   2.5517999e+27
      1715.00   2.5185500e+27
      1725.00   2.5464648e+27
      1735.00   2.7162602e+27
      1745.00   2.7079498e+27
      1755.00   2.8877814e+27
      1765.00   2.7241070e+27
      1775.00   2.9031348e+27
      1785.00   2.9705278e+27
      1795.00   3.1248621e+27
      1805.00   3.1721513e+27
      1815.00   3.1063019e+27
      1825.00   3.1777276e+27
      1835.00   3.1554099e+27
      1845.00   3.0590155e+27
      1855.00   3.0911447e+27
      1865.00   3.1849435e+27
      1875.00   3.4110071e+27
      1885.00   3.3040400e+27
      1895.00   3.2739487e+27
      1905.00   3.5146100e+27
      1915.00   3.4178069e+27
      1925.00   3.4475847e+27
      1935.00   3.5631966e+27
      1945.00   3.7150154e+27
      1955.00   3.6107951e+27
      1967.00   3.8754542e+27
      1976.00   3.9816888e+27
      1984.00   3.9003942e+27
      1995.00   3.8579525e+27
      2005.00   4.0013854e+27
      2015.00   3.9585592e+27
      2025.00   4.1585491e+27
      2035.00   4.0957991e+27
      2045.00   4.2238016e+27
      2055.00   4.0919605e+27
      2065.00   4.2100394e+27
      2074.00   4.4240426e+27
      2078.00   4.3466624e+27
      2085.00   4.4768079e+27
      2095.00   4.3790192e+27
      2105.00   4.4925002e+27
      2115.00   4.5687165e+27
      2125.00   4.6740794e+27
      2135.00   4.5462356e+27
      2145.00   4.6901184e+27
      2155.00   4.8259554e+27
      2165.00   4.7605383e+27
      2175.00   4.8019468e+27
